0.0741176	0.0086642	0	0.0119134
0.1694117	0.0119133	0	0.0054152
0.2717647	0.0216606	0	0.0032491
0.3705882	0.0368231	0	0.0032491
0.4729411	0.0335740	0	0.0032491
0.5717647	0.0552346	0	0.0054152
0.6705882	0.0725631	0	0.0043322
0.7729411	0.1028880	0	0.0032491
0.8717647	0.1342960	0	0.0043321
0.9741176	0.1527075	0	0.0032491
1.0729411	0.1787003	0	0.0021661
1.1717647	0.2350180	0	0.0129964
1.2741176	0.2577617	0	0.0129964
1.3729411	0.2924187	0	0.0129965
