0.0247058	0.0010830	0	0
0.1270588	0.0119133	0	0
0.2294117	0.0151624	0	0
0.3352941	0.0238267	0	0
0.4411764	0.0303249	0	0
0.5399999	0.0433212	0	0
0.6423529	0.0628158	0	0
0.7447058	0.0909747	0	0
0.8505882	0.1169675	0	0
0.9564705	0.1462093	0	0
1.0552941	0.1787003	0	0
1.1611764	0.2122743	0	0
1.2635294	0.2415162	0	0
1.3658823	0.2740072	0	0
